-1.21094 0.898438 -1.5 0.078125 hx
-1.13281 0.898438 -2.5 0.078125 hx
-1.05469 0.898438 -3.5 0.078125 hx
-0.976562 0.898438 -4.5 0.078125 hx
-0.898438 0.820312 5.5 0.078125 hx
-0.820312 0.820312 4.5 0.078125 hx
-0.898438 0.820312 5.5 0.078125 hx
-0.898438 0.898438 3.5 0.078125 hx
-0.898438 0.820312 5.5 0.078125 hx
-0.898438 0.898438 3.5 0.078125 hx
-0.820312 0.820312 4.5 0.078125 hx
-0.820312 0.898438 2.5 0.078125 hx
-0.820312 0.820312 4.5 0.078125 hx
-0.820312 0.898438 2.5 0.078125 hx
-0.742188 0.742188 5.5 0.078125 hx
-0.742188 0.742188 5.5 0.078125 hx
-0.742188 0.820312 3.5 0.078125 hx
-0.664062 0.664062 5.5 0.078125 hx
-0.664062 0.742188 4.5 0.078125 hx
-0.664062 0.664062 5.5 0.078125 hx
-0.664062 0.742188 4.5 0.078125 hx
-0.664062 0.820312 2.5 0.078125 hx
-0.742188 0.742188 5.5 0.078125 hx
-0.742188 0.820312 3.5 0.078125 hx
-0.742188 0.898438 1.5 0.078125 hx
-0.742188 0.820312 3.5 0.078125 hx
-0.742188 0.898438 1.5 0.078125 hx
-0.664062 0.742188 4.5 0.078125 hx
-0.664062 0.820312 2.5 0.078125 hx
-0.664062 0.898438 0.5 0.078125 hx
-0.664062 0.820312 2.5 0.078125 hx
-0.664062 0.898438 0.5 0.078125 hx
-0.898438 0.898438 3.5 0.078125 hx
-0.820312 0.898438 2.5 0.078125 hx
-0.742188 0.898438 1.5 0.078125 hx
-0.664062 0.898438 0.5 0.078125 hx
-0.585938 0.507812 5.5 0.078125 hx
-0.507812 0.429688 5.5 0.078125 hx
-0.507812 0.429688 5.5 0.078125 hx
-0.507812 0.507812 4.5 0.078125 hx
-0.585938 0.507812 5.5 0.078125 hx
-0.585938 0.585938 5.5 0.078125 hx
-0.585938 0.507812 5.5 0.078125 hx
-0.585938 0.585938 5.5 0.078125 hx
-0.585938 0.664062 4.5 0.078125 hx
-0.507812 0.429688 5.5 0.078125 hx
-0.507812 0.507812 4.5 0.078125 hx
-0.507812 0.585938 4.5 0.078125 hx
-0.507812 0.507812 4.5 0.078125 hx
-0.507812 0.585938 4.5 0.078125 hx
-0.507812 0.664062 3.5 0.078125 hx
-0.429688 0.429688 4.5 0.078125 hx
-0.429688 0.429688 4.5 0.078125 hx
-0.429688 0.507812 3.5 0.078125 hx
-0.351562 0.429688 3.5 0.078125 hx
-0.351562 0.429688 3.5 0.078125 hx
-0.351562 0.507812 2.5 0.078125 hx
-0.429688 0.429688 4.5 0.078125 hx
-0.429688 0.507812 3.5 0.078125 hx
-0.429688 0.585938 3.5 0.078125 hx
-0.429688 0.507812 3.5 0.078125 hx
-0.429688 0.585938 3.5 0.078125 hx
-0.429688 0.664062 2.5 0.078125 hx
-0.351562 0.429688 3.5 0.078125 hx
-0.351562 0.507812 2.5 0.078125 hx
-0.351562 0.585938 2.5 0.078125 hx
-0.351562 0.507812 2.5 0.078125 hx
-0.351562 0.585938 2.5 0.078125 hx
-0.351562 0.664062 1.5 0.078125 hx
-0.273438 0.429688 2.5 0.078125 hx
-0.273438 0.429688 2.5 0.078125 hx
-0.273438 0.507812 1.5 0.078125 hx
-0.195312 0.429688 1.5 0.078125 hx
-0.195312 0.429688 1.5 0.078125 hx
-0.195312 0.507812 0.5 0.078125 hx
-0.273438 0.429688 2.5 0.078125 hx
-0.273438 0.507812 1.5 0.078125 hx
-0.273438 0.585938 1.5 0.078125 hx
-0.273438 0.507812 1.5 0.078125 hx
-0.273438 0.585938 1.5 0.078125 hx
-0.273438 0.664062 0.5 0.078125 hx
-0.195312 0.429688 1.5 0.078125 hx
-0.195312 0.507812 0.5 0.078125 hx
-0.195312 0.585938 0.5 0.078125 hx
-0.195312 0.507812 0.5 0.078125 hx
-0.195312 0.585938 0.5 0.078125 hx
-0.195312 0.664062 -0.5 0.078125 hx
-0.117188 0.429688 0.5 0.078125 hx
-0.117188 0.429688 0.5 0.078125 hx
-0.117188 0.507812 -0.5 0.078125 hx
-0.0390625 0.429688 -0.5 0.078125 hx
-0.0390625 0.429688 -0.5 0.078125 hx
-0.0390625 0.507812 0.5 0.078125 hx
-0.117188 0.429688 0.5 0.078125 hx
-0.117188 0.507812 -0.5 0.078125 hx
-0.117188 0.585938 -0.5 0.078125 hx
-0.117188 0.507812 -0.5 0.078125 hx
-0.117188 0.585938 -0.5 0.078125 hx
-0.117188 0.664062 -1.5 0.078125 hx
-0.0390625 0.429688 -0.5 0.078125 hx
-0.0390625 0.507812 0.5 0.078125 hx
-0.0390625 0.585938 0.5 0.078125 hx
-0.0390625 0.507812 0.5 0.078125 hx
-0.0390625 0.585938 0.5 0.078125 hx
-0.0390625 0.664062 0.5 0.078125 hx
-0.585938 0.585938 5.5 0.078125 hx
-0.585938 0.664062 4.5 0.078125 hx
-0.585938 0.742188 3.5 0.078125 hx
-0.585938 0.664062 4.5 0.078125 hx
-0.585938 0.742188 3.5 0.078125 hx
-0.585938 0.820312 1.5 0.078125 hx
-0.507812 0.585938 4.5 0.078125 hx
-0.507812 0.664062 3.5 0.078125 hx
-0.507812 0.742188 2.5 0.078125 hx
-0.507812 0.664062 3.5 0.078125 hx
-0.507812 0.742188 2.5 0.078125 hx
-0.507812 0.820312 0.5 0.078125 hx
-0.585938 0.742188 3.5 0.078125 hx
-0.585938 0.820312 1.5 0.078125 hx
-0.585938 0.898438 -0.5 0.078125 hx
-0.585938 0.820312 1.5 0.078125 hx
-0.585938 0.898438 -0.5 0.078125 hx
-0.507812 0.742188 2.5 0.078125 hx
-0.507812 0.820312 0.5 0.078125 hx
-0.507812 0.898438 -1.5 0.078125 hx
-0.507812 0.820312 0.5 0.078125 hx
-0.507812 0.898438 -1.5 0.078125 hx
-0.429688 0.585938 3.5 0.078125 hx
-0.429688 0.664062 2.5 0.078125 hx
-0.429688 0.742188 1.5 0.078125 hx
-0.429688 0.664062 2.5 0.078125 hx
-0.429688 0.742188 1.5 0.078125 hx
-0.429688 0.820312 -0.5 0.078125 hx
-0.351562 0.585938 2.5 0.078125 hx
-0.351562 0.664062 1.5 0.078125 hx
-0.351562 0.742188 0.5 0.078125 hx
-0.351562 0.664062 1.5 0.078125 hx
-0.351562 0.742188 0.5 0.078125 hx
-0.351562 0.820312 -1.5 0.078125 hx
-0.429688 0.742188 1.5 0.078125 hx
-0.429688 0.820312 -0.5 0.078125 hx
-0.429688 0.898438 -2.5 0.078125 hx
-0.429688 0.820312 -0.5 0.078125 hx
-0.429688 0.898438 -2.5 0.078125 hx
-0.429688 0.976562 5.5 0.078125 hx
-0.351562 0.742188 0.5 0.078125 hx
-0.351562 0.820312 -1.5 0.078125 hx
-0.351562 0.898438 -3.5 0.078125 hx
-0.351562 0.820312 -1.5 0.078125 hx
-0.351562 0.898438 -3.5 0.078125 hx
-0.351562 0.976562 4.5 0.078125 hx
-0.585938 0.898438 -0.5 0.078125 hx
-0.507812 0.898438 -1.5 0.078125 hx
-0.429688 0.898438 -2.5 0.078125 hx
-0.429688 0.976562 5.5 0.078125 hx
-0.429688 1.05469 5.5 0.078125 hx
-0.429688 0.976562 5.5 0.078125 hx
-0.429688 1.05469 5.5 0.078125 hx
-0.429688 1.13281 5.5 0.078125 hx
-0.351562 0.898438 -3.5 0.078125 hx
-0.351562 0.976562 4.5 0.078125 hx
-0.351562 1.05469 4.5 0.078125 hx
-0.351562 0.976562 4.5 0.078125 hx
-0.351562 1.05469 4.5 0.078125 hx
-0.351562 1.13281 4.5 0.078125 hx
-0.429688 1.05469 5.5 0.078125 hx
-0.429688 1.13281 5.5 0.078125 hx
-0.429688 1.21094 5.5 0.078125 hx
-0.429688 1.13281 5.5 0.078125 hx
